File,Start date,Sheraton,Type,Num,Rep-name-DUN,Rep-name,DUN,Question
SOALAN-DAN-JAWAPAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-OGOS-2021.pdf,23/08/2021,After,Lisan,SOALAN 42,YB DATO' HAJI OSMAN BIN HAJI SAPIAN (KEMPAS),YB DATO' HAJI OSMAN BIN HAJI SAPIAN,KEMPAS,Berapa banyakkah perbelanjaan yang dikeluarkan dan dibelanjakan dalam tempoh darurat tanpa di bahaskan dalam Dewan Negeri?.
SOALAN-DAN-JAWAPAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-OGOS-2021.pdf,23/08/2021,After,Lisan,SOALAN 43,YB TUAN HAJI ABD TAIB BIN ABU BAKAR (MACHAP),YB TUAN HAJI ABD TAIB BIN ABU BAKAR,MACHAP,Sejauh manakah keberkesanan dasar-dasar yang dilakukan oleh Kerajaan Negeri Johor dalam membantu menangani masalah mereka yang terkesan semasa Covid-19 ini ?
SOALAN-DAN-JAWAPAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-OGOS-2021.pdf,23/08/2021,After,Lisan,SOALAN 44,YB TUAN DR. SULAIMAN BIN MOHD NOR (KEMELAH),YB TUAN DR. SULAIMAN BIN MOHD NOR,KEMELAH,Berapa ramaikah warga Johor terkini yang tergolong dalam golongan miskin dan miskin tegar di setiap daerah dalam Negeri Johor berbanding sebelum PKP 1.0 di laksana?
SOALAN-DAN-JAWAPAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-OGOS-2021.pdf,23/08/2021,After,Lisan,SOALAN 45,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,Kerajaan Negeri galak mengkonsesikan kerja-kerja kecil yang sepatutnya diurus oleh Jabatan. Asas apa yang menyebabkan minat sangat kerajaan kepada gaya ini. Adakah kakitangan kerajaan sudah tidak lagi efektif untuk menguruskan kerja tersebut?.
SOALAN-DAN-JAWAPAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-OGOS-2021.pdf,23/08/2021,After,Lisan,SOALAN 46,YB PUAN CHEW PECK CHOO (YONG PENG),YB PUAN CHEW PECK CHOO,YONG PENG,"Apakah inisiatif Kerajaan Negeri Johor untuk membantu rakyat yang tidak mampu membayar sewa rumah, bil elektrik dan bil air akibat PKP Covid-19?"
SOALAN-DAN-JAWAPAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-OGOS-2021.pdf,23/08/2021,After,Lisan,SOALAN 47,YB DATO’ ZULKURNAIN BIN HAJI KAMISAN (SRI MEDAN),YB DATO’ ZULKURNAIN BIN HAJI KAMISAN,SRI MEDAN,"Apakah inisiatif kerajaan Negeri Johor dalam memastikan golongan menganggur, tiada pekerjaan dan dibuang kerja semasa pandemik Covid-19 ini untuk mencari sumber pendapatan dalam meneruskan kelangsungan hidup?"
SOALAN-DAN-JAWAPAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-OGOS-2021.pdf,23/08/2021,After,Lisan,SOALAN 48,YB TUAN CHEN KAH ENG (STULANG),YB TUAN CHEN KAH ENG,STULANG,N/A
SOALAN-DAN-JAWAPAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-OGOS-2021.pdf,23/08/2021,After,Lisan,SOALAN 49,YB TUAN DR. RAMAKRISHNAN A/L SUPPIAH (BEKOK),YB TUAN DR. RAMAKRISHNAN A/L SUPPIAH,BEKOK,N/A
SOALAN-DAN-JAWAPAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-OGOS-2021.pdf,23/08/2021,After,Lisan,SOALAN 50,YB TUAN RAVEN KUMAR A/L KRISHNASAMY (TENGGAROH),YB TUAN RAVEN KUMAR A/L KRISHNASAMY,TENGGAROH,'Herd immunity' di jangka boleh di capai pada bulan 10 untuk negeri Johor. Adakah sempadan Singapura - Johor akan di buka apabila kita mencapai 'Herd Immunity'? YB TUAN CHEO YEE HOW (PERLING) SOALAN 51 (A154) Apakah usaha terkini Kerajaan Negeri dalam pembukaan sempadan Malaysia-Singapura?
SOALAN-DAN-JAWAPAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-OGOS-2021.pdf,23/08/2021,After,Lisan,SOALAN 51,YB TUAN CHEO YEE HOW (PERLING),YB TUAN CHEO YEE HOW,PERLING,N/A
SOALAN-DAN-JAWAPAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-OGOS-2021.pdf,23/08/2021,After,Lisan,SOALAN 52,YB PUAN RASHIDAH BINTI ISMAIL (PASIR RAJA),YB PUAN RASHIDAH BINTI ISMAIL,PASIR RAJA,Apakah status Projek Pembaikan Infrastruktur Dan Fasiliti Yang Rosak Akibat Banjir (NADMA) yang mana laporannya telah dihantar ke Pejabat Daerah Kota Tinggi pada bulan Februari 2021?
SOALAN-DAN-JAWAPAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-OGOS-2021.pdf,23/08/2021,After,Lisan,SOALAN 53,YB TUAN DR. RAMAKRISHNAN A/L SUPPIAH (BEKOK),YB TUAN DR. RAMAKRISHNAN A/L SUPPIAH,BEKOK,"Semua sektor adalah penting kerana menjadi sebahagian daripada rantaian bekalan dan bergantung kepada satu sama lain. Maka, kerajaan harus membenarkan semua sektor ekonomi meneruskan operasinya. Bilakah negeri Johor akan membenarkan semua sektor ekonomi untuk mula beroperasi secara sepenuhnya?"
SOALAN-DAN-JAWAPAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-OGOS-2021.pdf,23/08/2021,After,Lisan,SOALAN 54,YB TUAN TAN HONG PIN (SKUDAI),YB TUAN TAN HONG PIN,SKUDAI,Nyatakan bilangan pemanfaat Pengangkutan Percuma Go Vaccine (GOVAC) dan peruntukan yang di belanja oleh Kerajaan Negeri.
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 12,YB PUAN GAN PECK CHENG (PENGGARAM),YB PUAN GAN PECK CHENG,PENGGARAM,"Apakah syarat-syarat seperti keperluan minimum atau maksimum yang diperuntukkan sebagai garis panduan, serta peranan pengubahan syarat tanah, di dalam pelaksanaan pemutihan kilang-kilang yang sedang dijalankan di Batu Pahat, dan adakah kerajaan berhasrat menangguhkannya memandangkan kita baru keluar dari pandemik?"
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 13,YB DATO’ SHARIFAH AZIZAH BINTI DATO’ SYED ZAIN (PENAWAR),YB DATO’ SHARIFAH AZIZAH BINTI DATO’ SYED ZAIN,PENAWAR,N/A
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 14,YB TUAN RAVEN KUMAR A/L KRISHNASAMY (TENGGAROH),YB TUAN RAVEN KUMAR A/L KRISHNASAMY,TENGGAROH,N/A
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 15,YB TUAN EE CHIN LI (TANGKAK),YB TUAN EE CHIN LI,TANGKAK,Apakah bantuan yang telah dan akan diberi oleh Kerajaan Johor kepada Industri Pelancongan dan Perhotelan bagi sektor ini berkembang semula?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 16,YB TUAN CHEN KAH ENG (STULANG),YB TUAN CHEN KAH ENG,STULANG,Apakah rancangan kerajaan dalam menangani masalah hartanah Kondominium atau apartment servis yang mana bekalan adalah jauh melebihi permintaan?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 17,YB TUAN SR. DZULKEFLY BIN AHMAD (KOTA ISKANDAR),YB TUAN SR. DZULKEFLY BIN AHMAD,KOTA ISKANDAR,N/A
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 18,YB TUAN CHEO YEE HOW (PERLING),YB TUAN CHEO YEE HOW,PERLING,"Apakah langkah-langkah atau rancangan yang diambil untuk menangani 70,000 rumah tidak dijual, tidak berpenghuni atau terbiar dalam Negeri Johor?"
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 19,YB TUAN MUHAMAD SAID BIN JONIT (MAHKOTA),YB TUAN MUHAMAD SAID BIN JONIT,MAHKOTA,N/A
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 20,YB TUAN CHEW CHONG SIN (MENGKIBOL),YB TUAN CHEW CHONG SIN,MENGKIBOL,"Berapa pelajar sekolah menengah dan rendah telah berhenti sekolah pada tahun 2019, 2020 dan 2021 di Johor?"
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 21,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,18 dari 29 atlet sukan perahu layar MSSM tahun ini adalah terdiri dari anak-anak Senggarang. Mereka telah berlatih dipantai Sungai Lurus yang daif kelengkapan prasarana. Apakah peranan kerajaan negeri untuk membantu melengkapkan tapak sukan ini dipantai Sungai Lurus Batu Pahat.
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 22,YB TUAN JIMMY PUAH WEE TSE (BUKIT BATU),YB TUAN JIMMY PUAH WEE TSE,BUKIT BATU,"Apa langkah yang telah diambil oleh kerajaan terhadap pihak yang bersalah dalam insiden pencemaran air dan udara Sungai Tawakal, Seelong baru-baru ini?"
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 23,YB TUAN SR. DZULKEFLY BIN AHMAD (KOTA ISKANDAR),YB TUAN SR. DZULKEFLY BIN AHMAD,KOTA ISKANDAR,"Apakah Kerajaan Negeri mempunyai perancangan untuk mengatasi banjir kilat yang sering berlaku di Dun Kota Iskandar seperti di Tmn Syed Idrus & Kg Baru Muafakat di Gelang Patah, Kg. Pulai dan Mukim 8 (Kg. Pekajang, Kg. Tg. Adang, Kg. Pok)?"
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 24,YB PUAN HAJAH ALWIYAH BINTI TALIB (ENDAU),YB PUAN HAJAH ALWIYAH BINTI TALIB,ENDAU,Adakah kerajaan bersedia untuk menyalurkan sejumlah peruntukan kepada setiap Wakil Rakyat bagi persediaan monsun dan bencana banjir seperti yang dimaklumkan bermula November hingga Januari bagi negeri Johor?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 25,YB TUAN MD. YSAHRUDDIN BIN KUSNI (BUKIT NANING),YB TUAN MD. YSAHRUDDIN BIN KUSNI,BUKIT NANING,"Berapakah peruntukan bagi kerja-kerja pembangunan kecil dalam kawasan DUN Bukit Naning sepanjang tahun 2020 dan tahun 2021, dan terperincikan."
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 26,YB TUAN CHEW CHONG SIN (MENGKIBOL),YB TUAN CHEW CHONG SIN,MENGKIBOL,Apakah rancangan kerajaan negeri Johor untuk menggubal Enakmen Anti Lompat Parti supaya selaras dengan pemindaan Perlembagaan Persekutuan?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 27,YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM (TIRAM),YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM,TIRAM,Berapakah peruntukkan telah diberikan kepada kuil-kuil Hindu dan Sekolah-Sekolah Tamil di Negeri Johor. Sila senaraikan terperinci.
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 28,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,Sebanyak 187 platun RELA seluruh negeri Johor yang telah banyak membantu kerajaan sepanjang pandemik dan membantu pelbagai aktiviti kemasyarakatan di negeri Johor. Adakah kerajaan negeri bersedia untuk memberi geran peruntukan kepada anggota RELA sebagaimana yang diterima oleh SRS.
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 29,YB TUAN EE CHIN LI (TANGKAK),YB TUAN EE CHIN LI,TANGKAK,"Sila nyatakan jumlah penerima bantuan di bawah Pakej Rangsangan Ekonomi (PRE) Ihsan Johor 3.0 mengikut sektor penerima dan adakah semua permohonan yang layak telah menerima bantuan, jika tidak, apakah sebabnya?"
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 30,YB TUAN TAN CHEN CHOON (JEMENTAH),YB TUAN TAN CHEN CHOON,JEMENTAH,Agenda Johor Digital adalah impetus ekonomi baharu kepada Johor dengan empat tempias yang ingin dicapai. Nyatakan ciri-ciri pengukuran kejayaan mengenai empat tempias tersebut di era pendigitalan Johor dan unjuran jangka masa mencapai agenda ini.
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 31,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,"Berapa keuntungan dan kerugian yang diperolehi bagi tahun 2019 dan 2020 oleh GLC negeri Johor seperti (a) Kumpulan JCorp; Johor Land Bhd, Kulim Bhd, KHJ Bhd, dan lain-lain (b) Kumpulan YPJ; YPJ Plantation, YPJ Pendidikan dan lain-lain (c) Lain-lain kumpulan."
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 32,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,Suatu masa dahulu banyak dibincangkan tentang Bon jaminan Kerajaan Negeri Johor untuk GLC tertentu. Bagaimanakah sekarang kedudukan Bon-bon tersebut. Berapa nilai-nilai Bon yg telah diterbitkan dan tarikh matang bon-bon tersebut.
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 33,YB TUAN NG YAK HOWE (BENTAYAN),YB TUAN NG YAK HOWE,BENTAYAN,Apakah status terkini bagi penubuhan syarikat Digital Johor Corporation (DJ Corp) yang bertindak sebagai institusi pelaksana dan penyelaras kepada Agenda Johor Digital.
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 34,YB CIK LIOW CAI TUNG (JOHOR JAYA),YB CIK LIOW CAI TUNG,JOHOR JAYA,Senaraikan bilangan kanak-kanak yang menjadi anak yatim mengikut daerah akibat kehilangan ibu bapa kerana Pandemik Covid-19?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 35,YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM (SENGGARANG),YB TUAN IR. HAJI KHAIRUDDIN BIN A RAHIM,SENGGARANG,"Apakah usaha-usaha badan-badan Islam seperti MAIJ, JAIJ dan lain-lain dalam memberi penerangan tentang Islam kepada non-muslim bagi membetulkan tanggapan salah tentang Islam yang selama ini mereka fahami."
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-23-NOV-2021.pdf,23/11/2021,After,Lisan,SOALAN 36,YB TUAN RAVEN KUMAR A/L KRISHNASAMY (TENGGAROH),YB TUAN RAVEN KUMAR A/L KRISHNASAMY,TENGGAROH,Pusat Informasi dan Perkhidmatan Sultan Iskandar merupakan pusat informasi untuk pelancong datang ke pulau di Mersing. Projek dijangka siap pertengahan tahun ini lewat disiapkan. Bilakah projek ini dapat disiapkan. Adakah dengan kelewatan ini menyebabkan penambahan kos dari kos yang asal?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 11,YB TUAN DR. RAMAKRISHNAN A/L SUPPIAH (BEKOK),YB TUAN DR. RAMAKRISHNAN A/L SUPPIAH,BEKOK,Johor mempunyai antara populasi perniagaan unggas yang paling padat di negara ini dan mereka memainkan peranan penting dalam bekalan makanan dan ekonomi negeri. Apakah sokongan yang diberikan kerajaan negeri kepada peniaga unggas ini?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 12,YB TUAN HAJI ABD TAIB BIN ABU BAKAR (MACHAP),YB TUAN HAJI ABD TAIB BIN ABU BAKAR,MACHAP,N/A
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 13,YB TUAN TAN HONG PIN (SKUDAI),YB TUAN TAN HONG PIN,SKUDAI,N/A
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 14,YB PUAN NOR RASHIDAH BINTI RAMLI (PARIT RAJA),YB PUAN NOR RASHIDAH BINTI RAMLI,PARIT RAJA,Minta dinyatakan usaha dan strategi pihak kerajaan negeri bagi membantu golongan muda memiliki rumah pertama di Johor selepas tempoh pendamik.
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 15,YB TUAN YEO TUNG SIONG (PEKAN NANAS),YB TUAN YEO TUNG SIONG,PEKAN NANAS,Jalan kampung seliaan Infra Desa kurang bermasalah kerana diselenggara secara berkala manakala jalan dibawah Pejabat Daerah memakan masa untuk diselenggara / dibaikpulih. Apakah tindakan kerajaan untuk menyelesaikannya?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 16,YB TUAN CHEO YEE HOW (PERLING),YB TUAN CHEO YEE HOW,PERLING,"Apakah projek-projek pengubahsuaian yang dijalankan untuk memastikan saliran-saliran air berfungsi baik dan air tidak melimpah keluar akibat dari penambakan laut di Selat Johor, sekitar Sungai Chat, Sungai Segget dan Persiaran Sultan Abu Bakar/Jalan Bertingkat Skudai?"
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 17,YB DATO’ ZULKURNAIN BIN HAJI KAMISAN (SRI MEDAN),YB DATO’ ZULKURNAIN BIN HAJI KAMISAN,SRI MEDAN,Apakah inisiatif kerajaan negeri dalam memastikan golongan penganggur dan dibuang kerja mendapat pekerjaan pada tahun 2022 terutamanya yang terkesan akibat pandemik Covid-19?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 18,YB TUAN TAN CHEN CHOON (JEMENTAH),YB TUAN TAN CHEN CHOON,JEMENTAH,N/A
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 19,YB KAPT (B) HAJI NAJIB BIN LEP (BUKIT PASIR),YB KAPT (B) HAJI NAJIB BIN LEP,BUKIT PASIR,Bagaimanakah pencapaian bank makanan negeri Johor (food security) diukur bagi tahun 2021? YB TUAN CHEN KAH ENG (STULANG) SOALAN 20 (A120) Apakah perkembangan baru dan kemajuan industri asas tani di Johor pada tahun 2020 dan 2021?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 20,YB TUAN CHEN KAH ENG (STULANG),YB TUAN CHEN KAH ENG,STULANG,N/A
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 21,YB TUAN CHEW CHONG SIN (MENGKIBOL),YB TUAN CHEW CHONG SIN,MENGKIBOL,Berapakah jumlah kutipan lesen dan permit bawah “hasil bukan cukai” bagi setiap PBT Johor untuk tahun 2020 dan 2021?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 22,YB CIK LIOW CAI TUNG (JOHOR JAYA),YB CIK LIOW CAI TUNG,JOHOR JAYA,Nyatakan bilangan remaja perempuan yang menghadapi isu kemiskinan haid serta usaha dan rancangan menangani isu ini di Negeri Johor.
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 23,YB TUAN MOHD. KHUZZAN BIN ABU BAKAR (SEMERAH),YB TUAN MOHD. KHUZZAN BIN ABU BAKAR,SEMERAH,Apakah perancangan serta program pihak kerajaan negeri bagi memastikan golongan 18 tahun mengetahui tentang kepentingan mereka untuk menjadi seorang pemilih dalam pilihan raya umum. Mohon dibentangkan secara terperinci.
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 24,YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM (TIRAM),YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM,TIRAM,Apakah langkah-langkah yang telah diambil oleh kerajaan untuk menggalakan ramai remaja muka baru menceburi dalam arena sukan.
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 25,YB TUAN IR. DR. FAIZUL AMRI BIN ADNAN (SEROM),YB TUAN IR. DR. FAIZUL AMRI BIN ADNAN,SEROM,Apakah inisiatif dan tindakan kerajaan hari ini didalam membendung pembiakan dan pertambahan yang sangat ketara haiwan-haiwan musuh tanaman seperti monyet dan babi yang terus memusnah tanaman dan mengancam keselamatan penduduk setempat?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 26,YB TUAN RAVEN KUMAR A/L KRISHNASAMY (TENGGAROH),YB TUAN RAVEN KUMAR A/L KRISHNASAMY,TENGGAROH,"Sejak kebelakangan ini, banyak gajah-gajah liar berkeliaran di tepi jalan dan merosakkan tanaman kontan penduduk di sekitarnya. Hal ini amat membimbangkan pengguna jalan raya dan penduduk setempat. Apakah tindakan kerajaan dalam menangani isu ini?"
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 27,YB PUAN HAJAH ALWIYAH BINTI TALIB (ENDAU),YB PUAN HAJAH ALWIYAH BINTI TALIB,ENDAU,Apakah perancangan kerajaan bagi mengelakkan berlakunya lambakan sampah yang akan naik ke darat di tepi pantai menjelang hujung tahun sehingga menyebabkan pantai kotor?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 28,YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM (TIRAM),YB TUAN GOPALAKRISHNAN A/L SUBRAMANIAM,TIRAM,Insentif-insentif yang diumumkan pada belanjawan 2021 untuk golongan B40 sudahkah dilaksanakan sepenuhnya. Sila jelaskan terprinci.
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 29,YB TUAN HAJI ABD TAIB BIN ABU BAKAR (MACHAP),YB TUAN HAJI ABD TAIB BIN ABU BAKAR,MACHAP,Mohon penjelasan tentang sejauh manakah kejayaan pelaksanaan bantuan Covid 19 kepada rakyat negeri Johor berdasarkan Belanjawaan Johor tahun 2021?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 30,YB KAPT (B) HAJI NAJIB BIN LEP (BUKIT PASIR),YB KAPT (B) HAJI NAJIB BIN LEP,BUKIT PASIR,"Sepertimana yang diketahui berkenaan Rancangan Tempatan 2030, terdapat bantahan yang dijalankan oleh penduduk kampung terutama di mukim Sungai Terap dan mukim Sungai Raya, Bukit Pasir. Apakah respons kerajaan berkenaan ini dan adakah kerajaan merancang untuk mengkaji dengan lebih teliti?"
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 31,YB TUAN MUHAMAD SAID BIN JONIT (MAHKOTA),YB TUAN MUHAMAD SAID BIN JONIT,MAHKOTA,"Sebagai Wakil Rakyat dilantik mengapakah ADUN Pembangkang tidak dijemput menghadiri mesyuarat untuk memberi cadangan dan pendapat di Mesyuarat Tindakan Daerah bagi membincangkan hal kebajikan rakyat, adakah hal ini boleh diubah?"
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 32,YB TUAN JIMMY PUAH WEE TSE (BUKIT BATU),YB TUAN JIMMY PUAH WEE TSE,BUKIT BATU,Setakat hari ini berapa Ketua Masyarakat Cina dan India yang telah dilantik sejak pertukaran kerajaan pada Mac 2020?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 33,YB TUAN DR. RAMAKRISHNAN A/L SUPPIAH (BEKOK),YB TUAN DR. RAMAKRISHNAN A/L SUPPIAH,BEKOK,Golongan warga emas yang berstatus duda dan janda telah dikategorikan dalam golongan bujang dan bantuan wang yang diterima tidak mencukupi. Hal ini menjadi rungutan mereka. Adakah golongan ini wajar dikategorikan dalam golongan bujang sedangkan golongan ni perlu diberikan perhatian?
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 34,YB TUAN CHEW CHONG SIN (MENGKIBOL),YB TUAN CHEW CHONG SIN,MENGKIBOL,"Merujuk kepada jawapan YAB MB bagi soalan Dewan pada Nov 2020, Johor terdapat 18,096 ekar tanah terbiar kerajaan Johor, apakah rancangan dan cara permohonan tanah terbiar tersebut?"
SOALAN-LISAN-YANG-TIDAK-HABIS-DIJAWAB-24-NOV-2021.pdf,24/11/2021,After,Lisan,SOALAN 35,YB TUAN DR. RAMAKRISHNAN A/L SUPPIAH (BEKOK),YB TUAN DR. RAMAKRISHNAN A/L SUPPIAH,BEKOK,Pengedaran bekalan dadah adalah yang tertinggi di Johor berbanding negeri-negeri lain. Apakah usaha kerajaan negeri untuk menghapuskan aktiviti ini?
